Date;Open;High;Low;Close;Adj Close;Volume
May 27, 2009;4,411.70;4,439.80;4,390.20;4,416.20;4,416.20;921,207,800
May 26, 2009;4,365.30;4,423.60;4,295.00;4,411.70;4,411.70;981,618,600
May 22, 2009;4,345.50;4,393.10;4,335.00;4,365.30;4,365.30;995,791,300
May 21, 2009;4,468.40;4,468.40;4,325.80;4,345.50;4,345.50;1,220,946,400
May 20, 2009;4,482.30;4,504.20;4,445.10;4,468.40;4,468.40;1,326,948,700
May 19, 2009;4,446.50;4,512.70;4,445.50;4,482.30;4,482.30;1,385,942,800
May 18, 2009;4,348.10;4,446.50;4,307.70;4,446.50;4,446.50;959,145,100
May 15, 2009;4,362.60;4,400.70;4,317.20;4,348.10;4,348.10;1,035,803,800
May 14, 2009;4,331.40;4,371.30;4,295.20;4,362.60;4,362.60;1,162,939,200
May 13, 2009;4,425.50;4,448.00;4,328.20;4,331.40;4,331.40;1,484,087,100
May 12, 2009;4,435.50;4,457.50;4,397.40;4,425.50;4,425.50;1,233,368,000
May 11, 2009;4,462.10;4,470.10;4,401.50;4,435.50;4,435.50;1,174,313,500
May 08, 2009;4,398.70;4,487.50;4,398.70;4,462.10;4,462.10;1,374,720,300
May 07, 2009;4,396.50;4,520.80;4,380.30;4,398.70;4,398.70;2,082,793,400
May 06, 2009;4,336.90;4,437.60;4,317.10;4,396.50;4,396.50;1,450,005,700
May 05, 2009;4,243.20;4,375.40;4,243.20;4,336.90;4,336.90;1,521,395,300
May 01, 2009;4,243.70;4,251.60;4,210.80;4,243.20;4,243.20;600,337,900
Apr 30, 2009;4,189.60;4,293.60;4,189.60;4,243.70;4,243.70;1,479,187,400
Apr 29, 2009;4,096.40;4,193.30;4,089.50;4,189.60;4,189.60;1,154,592,800
Apr 28, 2009;4,167.00;4,167.00;4,058.70;4,096.40;4,096.40;976,964,600
Apr 27, 2009;4,156.00;4,179.20;4,088.70;4,167.00;4,167.00;975,338,500
Apr 24, 2009;4,018.20;4,156.00;4,018.20;4,156.00;4,156.00;1,272,567,300
Apr 23, 2009;4,030.70;4,082.30;3,999.10;4,018.20;4,018.20;1,098,268,000
Apr 22, 2009;3,987.50;4,036.00;3,948.20;4,030.70;4,030.70;1,289,423,600
Apr 21, 2009;3,990.90;4,019.20;3,897.30;3,987.50;3,987.50;1,470,716,700
Apr 20, 2009;4,092.80;4,112.80;3,962.90;3,990.90;3,990.90;1,222,655,500
Apr 17, 2009;4,053.00;4,114.30;4,043.20;4,092.80;4,092.80;1,554,328,000
Apr 16, 2009;3,968.40;4,053.00;3,963.60;4,053.00;4,053.00;1,235,529,000
Apr 15, 2009;3,989.00;4,023.40;3,941.60;3,968.40;3,968.40;1,214,774,200
Apr 14, 2009;3,983.70;4,039.70;3,939.60;3,989.00;3,989.00;1,385,019,700
Apr 09, 2009;3,925.50;3,986.30;3,912.00;3,983.70;3,983.70;1,119,752,000
Apr 08, 2009;3,930.50;3,940.40;3,876.10;3,925.50;3,925.50;1,093,133,700
Apr 07, 2009;3,993.50;4,039.50;3,909.90;3,930.50;3,930.50;1,084,360,400
Apr 06, 2009;4,029.70;4,097.20;3,959.60;3,993.50;3,993.50;1,210,070,400
Apr 03, 2009;4,125.00;4,132.90;4,015.60;4,029.70;4,029.70;1,372,120,500
Apr 02, 2009;3,955.60;4,137.90;3,955.60;4,125.00;4,125.00;1,638,677,500
Apr 01, 2009;3,926.10;3,972.70;3,838.20;3,955.60;3,955.60;1,290,451,600
Mar 31, 2009;3,762.90;3,930.60;3,762.90;3,926.10;3,926.10;1,504,770,600
Mar 30, 2009;3,898.90;3,898.90;3,762.90;3,762.90;3,762.90;1,236,805,000
Mar 27, 2009;3,925.20;3,950.30;3,877.60;3,898.90;3,898.90;1,489,157,700
Mar 26, 2009;3,900.30;3,929.50;3,877.80;3,925.20;3,925.20;1,425,099,300
Mar 25, 2009;3,911.50;3,939.20;3,853.00;3,900.30;3,900.30;1,320,622,600
Mar 24, 2009;3,952.80;3,992.40;3,878.40;3,911.50;3,911.50;1,405,266,400
Mar 23, 2009;3,842.90;3,978.60;3,842.90;3,952.80;3,952.80;1,437,096,700
Mar 20, 2009;3,816.90;3,854.90;3,777.70;3,842.90;3,842.90;2,098,960,900
Mar 19, 2009;3,805.00;3,912.60;3,793.70;3,816.90;3,816.90;2,067,532,600
Mar 18, 2009;3,857.10;3,901.70;3,768.50;3,805.00;3,805.00;1,211,937,900
Mar 17, 2009;3,864.00;3,864.00;3,793.10;3,857.10;3,857.10;1,176,227,300
Mar 16, 2009;3,753.70;3,864.00;3,753.70;3,864.00;3,864.00;1,178,182,100
Mar 13, 2009;3,712.10;3,816.00;3,712.10;3,753.70;3,753.70;1,333,680,700
Mar 12, 2009;3,693.80;3,725.60;3,616.50;3,712.10;3,712.10;1,414,332,600
Mar 11, 2009;3,715.20;3,763.20;3,652.00;3,693.80;3,693.80;1,596,496,900
Mar 10, 2009;3,542.40;3,726.30;3,516.30;3,715.20;3,715.20;1,622,535,500
Mar 09, 2009;3,530.70;3,564.80;3,460.70;3,542.40;3,542.40;1,567,503,300
Mar 06, 2009;3,529.90;3,590.20;3,492.10;3,530.70;3,530.70;1,594,394,000
Mar 05, 2009;3,645.90;3,645.90;3,526.40;3,529.90;3,529.90;1,517,533,900
Mar 04, 2009;3,512.10;3,649.50;3,512.10;3,645.90;3,645.90;1,282,906,500
Mar 03, 2009;3,625.80;3,676.90;3,497.30;3,512.10;3,512.10;1,550,463,500
Mar 02, 2009;3,830.10;3,830.10;3,625.80;3,625.80;3,625.80;1,489,096,600
Feb 27, 2009;3,915.60;3,915.60;3,760.70;3,830.10;3,830.10;1,662,560,900
Feb 26, 2009;3,849.00;3,948.20;3,849.00;3,915.60;3,915.60;2,078,195,900
Feb 25, 2009;3,816.40;3,884.10;3,803.90;3,849.00;3,849.00;1,190,213,600
Feb 24, 2009;3,850.70;3,852.30;3,772.50;3,816.40;3,816.40;1,082,778,200
Feb 23, 2009;3,889.10;3,960.00;3,844.90;3,850.70;3,850.70;985,111,800
Feb 20, 2009;4,018.40;4,018.40;3,877.80;3,889.10;3,889.10;1,300,936,100
Feb 19, 2009;4,006.80;4,045.20;3,983.90;4,018.40;4,018.40;1,173,914,600
Feb 18, 2009;4,034.10;4,056.50;3,938.10;4,006.80;4,006.80;1,275,963,400
Feb 17, 2009;4,134.80;4,134.80;3,995.40;4,034.10;4,034.10;1,226,667,200
Feb 16, 2009;4,189.60;4,189.60;4,127.30;4,134.80;4,134.80;765,927,300
Feb 13, 2009;4,202.20;4,291.60;4,168.00;4,189.60;4,189.60;1,461,771,800
Feb 12, 2009;4,234.30;4,234.30;4,135.10;4,202.20;4,202.20;1,326,826,700
Feb 11, 2009;4,213.10;4,244.50;4,182.10;4,234.30;4,234.30;977,770,500
Feb 10, 2009;4,307.60;4,309.50;4,210.50;4,213.10;4,213.10;1,113,424,800
Feb 09, 2009;4,291.90;4,334.00;4,244.00;4,307.60;4,307.60;1,158,075,200
Feb 06, 2009;4,228.90;4,330.70;4,225.60;4,291.90;4,291.90;1,412,522,900
Feb 05, 2009;4,228.60;4,235.30;4,133.50;4,228.90;4,228.90;1,216,188,700
Feb 04, 2009;4,164.50;4,262.70;4,160.40;4,228.60;4,228.60;1,196,794,000
Feb 03, 2009;4,077.80;4,173.20;4,043.40;4,164.50;4,164.50;1,085,343,300
Feb 02, 2009;4,149.60;4,149.60;4,036.90;4,077.80;4,077.80;929,235,800
Jan 30, 2009;4,190.10;4,228.00;4,125.20;4,149.60;4,149.60;1,496,062,700
Jan 29, 2009;4,295.20;4,295.20;4,147.70;4,190.10;4,190.10;1,387,667,200
Jan 28, 2009;4,194.40;4,317.60;4,194.40;4,295.20;4,295.20;1,714,540,500
Jan 27, 2009;4,209.00;4,211.00;4,130.80;4,194.40;4,194.40;1,264,648,400
Jan 26, 2009;4,052.50;4,225.20;4,039.40;4,209.00;4,209.00;1,524,347,800
Jan 23, 2009;4,052.20;4,070.80;3,956.70;4,052.50;4,052.50;1,508,583,500
Jan 22, 2009;4,059.90;4,153.90;4,046.40;4,052.20;4,052.20;1,614,858,900
Jan 21, 2009;4,091.40;4,112.80;4,001.40;4,059.90;4,059.90;2,068,435,600
Jan 20, 2009;4,108.50;4,184.30;4,060.60;4,091.40;4,091.40;2,078,463,800
Jan 19, 2009;4,147.10;4,251.90;4,032.40;4,108.50;4,108.50;1,879,365,100
Jan 16, 2009;4,121.10;4,251.70;4,121.10;4,147.10;4,147.10;1,380,947,500
Jan 15, 2009;4,180.60;4,199.40;4,090.90;4,121.10;4,121.10;1,247,030,300
Jan 14, 2009;4,399.20;4,426.50;4,115.40;4,180.60;4,180.60;1,309,107,200
Jan 13, 2009;4,426.20;4,426.20;4,321.30;4,399.20;4,399.20;928,429,000
Jan 12, 2009;4,448.50;4,471.30;4,402.30;4,426.20;4,426.20;785,473,900
Jan 09, 2009;4,505.40;4,534.80;4,431.90;4,448.50;4,448.50;979,530,100
Jan 08, 2009;4,507.50;4,514.70;4,410.50;4,505.40;4,505.40;923,008,000
Jan 07, 2009;4,638.90;4,638.90;4,478.00;4,507.50;4,507.50;1,059,568,400
Jan 06, 2009;4,579.60;4,675.70;4,562.00;4,638.90;4,638.90;1,036,086,000
Jan 05, 2009;4,561.80;4,618.10;4,520.80;4,579.60;4,579.60;836,676,100
Jan 02, 2009;4,434.20;4,561.80;4,430.00;4,561.80;4,561.80;407,295,500
Dec 31, 2008;-;-;-;-;-;-
Dec 30, 2008;4,319.40;4,406.10;4,319.40;4,392.70;4,392.70;430,343,900
Dec 29, 2008;4,216.60;4,326.30;4,216.60;4,319.40;4,319.40;441,106,800
Dec 24, 2008;-;-;-;-;-;-
Dec 23, 2008;4,249.20;4,307.10;4,244.20;4,256.00;4,256.00;607,289,600
Dec 22, 2008;4,286.90;4,305.40;4,219.80;4,249.20;4,249.20;767,254,400
Dec 19, 2008;4,330.70;4,330.70;4,200.70;4,286.90;4,286.90;1,576,532,200
Dec 18, 2008;4,324.20;4,352.70;4,282.60;4,330.70;4,330.70;1,089,176,000
Dec 17, 2008;4,309.10;4,341.10;4,231.10;4,324.20;4,324.20;1,135,986,200
Dec 16, 2008;4,277.60;4,330.10;4,246.10;4,309.10;4,309.10;929,308,900
Dec 15, 2008;4,280.40;4,340.70;4,238.90;4,277.60;4,277.60;871,526,200
Dec 12, 2008;4,388.70;4,388.70;4,201.90;4,280.40;4,280.40;1,101,084,700
Dec 11, 2008;4,367.30;4,430.30;4,307.80;4,388.70;4,388.70;1,054,034,600
Dec 10, 2008;4,381.30;4,407.10;4,330.00;4,367.30;4,367.30;1,097,104,600
Dec 09, 2008;4,300.10;4,413.00;4,232.60;4,381.30;4,381.30;1,106,828,700
Dec 08, 2008;4,049.40;4,318.00;4,049.40;4,300.10;4,300.10;1,243,254,600
Dec 05, 2008;4,163.60;4,163.60;4,002.20;4,049.40;4,049.40;1,116,563,100
Dec 04, 2008;4,170.00;4,261.10;4,090.00;4,163.60;4,163.60;1,270,801,100
Dec 03, 2008;4,122.90;4,190.90;4,042.30;4,170.00;4,170.00;1,201,073,200
Dec 02, 2008;4,065.50;4,137.10;3,973.30;4,122.90;4,122.90;1,586,775,900
Dec 01, 2008;4,288.00;4,288.00;4,038.50;4,065.50;4,065.50;1,041,732,400
Nov 28, 2008;4,226.10;4,288.00;4,192.50;4,288.00;4,288.00;941,523,500
Nov 27, 2008;4,152.70;4,241.70;4,152.70;4,226.10;4,226.10;781,558,100
Nov 26, 2008;4,171.30;4,198.70;4,050.70;4,152.70;4,152.70;1,167,340,700
Nov 25, 2008;4,153.00;4,268.30;4,069.30;4,171.30;4,171.30;1,901,669,700
Nov 24, 2008;3,781.00;4,153.10;3,781.00;4,153.00;4,153.00;1,635,116,900
Nov 21, 2008;3,875.00;3,946.70;3,734.10;3,781.00;3,781.00;1,618,276,800
Nov 20, 2008;4,005.70;4,005.70;3,812.20;3,875.00;3,875.00;1,571,801,800
Nov 19, 2008;4,208.60;4,213.20;3,999.10;4,005.70;4,005.70;1,387,899,700
Nov 18, 2008;4,132.20;4,208.60;4,033.40;4,208.60;4,208.60;1,316,071,900
Nov 17, 2008;4,233.00;4,236.40;4,110.70;4,132.20;4,132.20;1,089,892,900
Nov 14, 2008;4,169.20;4,342.30;4,169.20;4,233.00;4,233.00;1,228,154,100
Nov 13, 2008;4,182.00;4,198.70;4,079.60;4,169.20;4,169.20;1,418,693,100
Nov 12, 2008;4,246.70;4,333.40;4,134.50;4,182.00;4,182.00;1,441,079,400
Nov 11, 2008;4,403.90;4,403.90;4,231.50;4,246.70;4,246.70;1,320,599,800
Nov 10, 2008;4,365.00;4,524.90;4,365.00;4,403.90;4,403.90;1,094,586,600
Nov 07, 2008;4,272.40;4,408.10;4,263.80;4,365.00;4,365.00;1,296,014,000
Nov 06, 2008;4,530.70;4,530.70;4,260.30;4,272.40;4,272.40;1,680,698,800
Nov 05, 2008;4,639.50;4,639.50;4,495.70;4,530.70;4,530.70;1,154,229,400
Nov 04, 2008;4,443.30;4,639.50;4,404.20;4,639.50;4,639.50;1,491,548,400
Nov 03, 2008;4,377.30;4,443.30;4,348.30;4,443.30;4,443.30;1,234,386,600
Oct 31, 2008;4,291.70;4,383.90;4,195.20;4,377.30;4,377.30;1,679,929,300
Oct 30, 2008;4,242.50;4,352.50;4,200.20;4,291.70;4,291.70;1,362,674,800
Oct 29, 2008;3,926.40;4,242.50;3,926.40;4,242.50;4,242.50;1,667,125,900
Oct 28, 2008;3,852.60;4,034.00;3,847.60;3,926.40;3,926.40;1,592,948,500
Oct 27, 2008;3,883.40;3,911.60;3,665.20;3,852.60;3,852.60;1,399,046,900
Oct 24, 2008;4,087.80;4,087.80;3,715.20;3,883.40;3,883.40;1,831,994,500
Oct 23, 2008;4,040.90;4,108.40;3,927.60;4,087.80;4,087.80;1,459,891,500
Oct 22, 2008;4,229.70;4,229.70;4,031.80;4,040.90;4,040.90;1,446,139,800
Oct 21, 2008;4,282.70;4,347.70;4,212.40;4,229.70;4,229.70;1,277,220,500
Oct 20, 2008;4,063.00;4,282.70;4,063.00;4,282.70;4,282.70;1,455,710,000
Oct 17, 2008;3,861.40;4,077.60;3,861.30;4,063.00;4,063.00;1,843,477,100
Oct 16, 2008;4,079.60;4,079.60;3,808.10;3,861.40;3,861.40;1,996,479,500
Oct 15, 2008;4,394.20;4,394.20;4,052.00;4,079.60;4,079.60;1,647,590,200
Oct 14, 2008;4,256.90;4,534.40;4,256.90;4,394.20;4,394.20;2,146,346,200
Oct 13, 2008;3,932.10;4,256.90;3,932.10;4,256.90;4,256.90;2,075,277,200
Oct 10, 2008;4,313.80;4,313.80;3,874.00;3,932.10;3,932.10;2,146,499,000
Oct 09, 2008;4,366.70;4,512.50;4,274.40;4,313.80;4,313.80;1,899,237,600
Oct 08, 2008;4,605.20;4,654.20;4,245.30;4,366.70;4,366.70;2,146,613,600
Oct 07, 2008;4,589.20;4,745.00;4,517.50;4,605.20;4,605.20;2,142,946,900
Oct 06, 2008;4,980.30;4,980.30;4,549.70;4,589.20;4,589.20;1,787,422,600
Oct 03, 2008;4,870.30;5,003.90;4,832.10;4,980.30;4,980.30;1,565,085,200
Oct 02, 2008;4,959.60;5,052.00;4,862.10;4,870.30;4,870.30;1,320,100,800
Oct 01, 2008;4,902.50;5,012.20;4,891.50;4,959.60;4,959.60;1,532,944,200
Sep 30, 2008;4,818.80;4,953.40;4,671.00;4,902.50;4,902.50;1,767,073,100
Sep 29, 2008;5,088.50;5,088.50;4,818.80;4,818.80;4,818.80;1,511,330,500
Sep 26, 2008;5,197.00;5,197.00;5,057.30;5,088.50;5,088.50;1,124,378,400
Sep 25, 2008;5,095.60;5,211.60;5,060.70;5,197.00;5,197.00;1,427,808,500
Sep 24, 2008;5,136.10;5,167.40;5,087.30;5,095.60;5,095.60;1,257,289,700
Sep 23, 2008;5,236.30;5,236.30;5,076.30;5,136.10;5,136.10;1,502,159,100
Sep 22, 2008;5,311.30;5,339.30;5,236.30;5,236.30;5,236.30;1,294,511,600
Sep 19, 2008;4,880.00;5,351.20;4,857.10;5,311.30;5,311.30;2,147,443,000
Sep 18, 2008;4,912.40;5,015.90;4,860.70;4,880.00;4,880.00;2,145,521,500
Sep 17, 2008;5,025.60;5,124.40;4,903.30;4,912.40;4,912.40;2,146,561,800
Sep 16, 2008;5,204.20;5,204.20;4,961.20;5,025.60;5,025.60;2,146,099,200
Sep 15, 2008;5,416.70;5,416.70;5,124.90;5,204.20;5,204.20;2,087,491,500
Sep 12, 2008;5,318.40;5,416.70;5,318.40;5,416.70;5,416.70;1,375,294,800
Sep 11, 2008;5,366.20;5,377.90;5,258.10;5,318.40;5,318.40;1,448,798,000
Sep 10, 2008;5,415.60;5,419.50;5,327.80;5,366.20;5,366.20;1,580,677,400
Sep 09, 2008;5,446.30;5,524.80;5,386.90;5,415.60;5,415.60;2,008,764,300
Sep 08, 2008;5,240.70;5,447.60;5,240.70;5,446.30;5,446.30;808,056,600
Sep 05, 2008;5,362.10;5,362.10;5,227.60;5,240.70;5,240.70;1,653,449,200
Sep 04, 2008;5,499.70;5,541.70;5,362.10;5,362.10;5,362.10;1,422,706,900
Sep 03, 2008;5,620.70;5,620.70;5,492.10;5,499.70;5,499.70;1,257,405,100
Sep 02, 2008;5,602.80;5,646.50;5,574.90;5,620.70;5,620.70;1,346,424,400
Sep 01, 2008;5,636.60;5,636.60;5,573.80;5,602.80;5,602.80;590,551,600
Aug 29, 2008;5,601.20;5,649.10;5,587.40;5,636.60;5,636.60;1,109,943,000
Aug 28, 2008;5,528.10;5,634.00;5,496.90;5,601.20;5,601.20;1,096,926,400
Aug 27, 2008;5,470.70;5,540.80;5,434.70;5,528.20;5,528.20;879,705,700
Aug 26, 2008;5,505.60;5,505.60;5,369.30;5,470.70;5,470.70;963,908,000
Aug 22, 2008;5,370.20;5,505.60;5,368.00;5,505.60;5,505.60;1,024,330,800
Aug 21, 2008;5,371.80;5,408.00;5,311.40;5,370.20;5,370.20;1,011,026,700
Aug 20, 2008;5,320.40;5,384.20;5,320.40;5,371.80;5,371.80;1,086,011,900
Aug 19, 2008;5,450.20;5,450.20;5,317.10;5,320.40;5,320.40;1,162,376,400
Aug 18, 2008;5,454.80;5,498.70;5,425.30;5,450.20;5,450.20;727,068,400
Aug 15, 2008;5,497.40;5,538.80;5,432.20;5,454.80;5,454.80;964,805,800
Aug 14, 2008;5,448.60;5,539.60;5,445.60;5,497.50;5,497.50;1,127,815,700
Aug 13, 2008;5,534.50;5,534.50;5,437.10;5,448.60;5,448.60;1,399,163,100
Aug 12, 2008;5,541.80;5,569.20;5,491.30;5,534.50;5,534.50;1,249,922,700
Aug 11, 2008;5,489.20;5,541.80;5,477.70;5,541.80;5,541.80;1,121,815,600
Aug 08, 2008;5,477.50;5,507.20;5,410.80;5,489.20;5,489.20;1,416,347,700
Aug 07, 2008;5,486.10;5,539.30;5,450.90;5,477.50;5,477.50;1,552,156,300
